User_ID,Session_Length_Minutes,Time_of_Day,Lesson_Completed,Difficulty_Level,Notifications_Received,Interacted_With_Feature,Subscription_Status,Rating,Country,Device_Type,Churned,Session_Date
user_298,7.28,Evening,0,Advanced,0,No,Premium,4.0,Brazil,Desktop,0,2024-04-10 14:00:00
user_712,14.9,Evening,1,Beginner,2,Yes,Premium,1.0,USA,Tablet,0,2024-04-10 15:00:00
user_115,15.23,Afternoon,0,Beginner,1,Yes,Free,3.0,UK,Desktop,0,2024-04-10 16:00:00
user_210,14.63,Afternoon,0,Intermediate,2,No,Premium,4.0,USA,Desktop,0,2024-04-10 17:00:00
user_973,34.93,Evening,0,Beginner,1,Yes,Free,4.0,Brazil,Mobile,0,2024-04-10 18:00:00
user_358,5.04,Evening,0,Advanced,0,Yes,Free,4.0,Brazil,Desktop,0,2024-04-10 19:00:00
user_223,0.5,Evening,1,Beginner,1,No,Premium,2.0,Germany,Mobile,0,2024-04-10 20:00:00
user_447,4.54,Night,0,Intermediate,0,Yes,Premium,3.0,Germany,Tablet,1,2024-04-10 21:00:00
user_17,14.9,Afternoon,0,Beginner,2,Yes,Free,3.0,Germany,Tablet,0,2024-04-10 22:00:00
user_760,7.4,Morning,0,Beginner,4,Yes,Free,5.0,Canada,Mobile,0,2024-04-10 23:00:00
user_936,5.43,Evening,0,Beginner,3,No,Free,4.0,UK,Tablet,0,2024-04-11 00:00:00
user_696,9.12,Afternoon,0,Advanced,0,Yes,Free,4.0,UK,Desktop,0,2024-04-11 01:00:00
user_798,1.59,Afternoon,0,Beginner,0,Yes,Free,5.0,Canada,Mobile,1,2024-04-11 02:00:00
user_287,1.02,Evening,1,Advanced,0,No,Free,2.0,USA,Tablet,0,2024-04-11 03:00:00
user_819,3.51,Afternoon,0,Intermediate,1,Yes,Free,4.0,Brazil,Desktop,0,2024-04-11 04:00:00
user_314,79.76,Evening,1,Intermediate,1,Yes,Free,5.0,USA,Tablet,0,2024-04-11 05:00:00
user_986,6.25,Afternoon,1,Advanced,1,Yes,Free,1.0,Germany,Mobile,0,2024-04-11 06:00:00
user_693,0.3,Evening,0,Intermediate,1,No,Free,3.0,Canada,Tablet,0,2024-04-11 07:00:00
user_636,10.54,Evening,0,Advanced,2,Yes,Free,3.0,Brazil,Desktop,0,2024-04-11 08:00:00
user_858,9.09,Evening,0,Beginner,1,No,Premium,3.0,Australia,Tablet,0,2024-04-11 09:00:00
user_682,1.61,Evening,0,Advanced,1,Yes,Free,5.0,Australia,Mobile,0,2024-04-11 10:00:00
user_157,19.88,Morning,1,Beginner,4,Yes,Free,2.0,Canada,Desktop,0,2024-04-11 11:00:00
user_116,7.93,Afternoon,1,Beginner,2,Yes,Free,5.0,Canada,Tablet,0,2024-04-11 12:00:00
user_924,8.83,Afternoon,1,Beginner,1,No,Premium,5.0,Canada,Desktop,0,2024-04-11 13:00:00
user_811,5.83,Morning,1,Beginner,0,No,Free,1.0,Canada,Desktop,0,2024-04-11 14:00:00
user_816,23.3,Afternoon,0,Intermediate,1,No,Premium,4.0,Germany,Mobile,0,2024-04-11 15:00:00
user_26,6.73,Morning,1,Intermediate,0,No,Premium,4.0,Canada,Desktop,0,2024-04-11 16:00:00
user_840,11.72,Morning,1,Intermediate,2,No,Free,3.0,Germany,Desktop,0,2024-04-11 17:00:00
user_218,8.73,Morning,1,Intermediate,2,Yes,Free,5.0,Australia,Desktop,0,2024-04-11 18:00:00
user_151,16.44,Night,0,Intermediate,2,No,Premium,3.0,USA,Tablet,0,2024-04-11 19:00:00
user_376,10.28,Evening,0,Beginner,1,Yes,Free,5.0,USA,Tablet,0,2024-04-11 20:00:00
user_500,9.26,Afternoon,1,Advanced,1,No,Free,4.0,India,Mobile,0,2024-04-11 21:00:00
user_826,5.35,Afternoon,0,Beginner,3,No,Free,4.0,Australia,Mobile,0,2024-04-11 22:00:00
user_281,15.79,Evening,0,Intermediate,4,Yes,Free,4.0,Germany,Mobile,0,2024-04-11 23:00:00
user_423,8.33,Evening,0,Advanced,0,No,Free,4.0,Canada,Tablet,0,2024-04-12 00:00:00
user_587,16.22,Afternoon,0,Intermediate,3,Yes,Free,3.0,UK,Desktop,0,2024-04-12 01:00:00
user_657,28.58,Evening,0,Beginner,1,No,Free,5.0,UK,Desktop,0,2024-04-12 02:00:00
user_257,5.61,Evening,0,Beginner,0,No,Free,5.0,Australia,Desktop,0,2024-04-12 03:00:00
user_605,2.66,Afternoon,1,Intermediate,0,Yes,Premium,4.0,Canada,Mobile,0,2024-04-12 04:00:00
user_544,8.84,Afternoon,0,Beginner,2,No,Premium,3.0,Canada,Mobile,0,2024-04-12 05:00:00
user_192,1.76,Afternoon,1,Beginner,0,No,Free,4.0,UK,Mobile,0,2024-04-12 06:00:00
user_688,5.91,Evening,0,Advanced,1,Yes,Free,5.0,Canada,Tablet,0,2024-04-12 07:00:00
user_725,5.92,Night,0,Intermediate,1,Yes,Free,5.0,Germany,Desktop,0,2024-04-12 08:00:00
user_217,9.08,Evening,1,Intermediate,0,Yes,Premium,3.0,Brazil,Desktop,0,2024-04-12 09:00:00
user_583,12.79,Morning,0,Beginner,1,Yes,Free,3.0,India,Desktop,0,2024-04-12 10:00:00
user_270,5.84,Evening,1,Advanced,1,No,Premium,5.0,UK,Mobile,0,2024-04-12 11:00:00
user_34,0.15,Night,1,Intermediate,0,Yes,Premium,5.0,India,Desktop,0,2024-04-12 12:00:00
user_494,5.07,Evening,0,Beginner,1,Yes,Free,3.0,Canada,Tablet,0,2024-04-12 13:00:00
user_433,10.23,Night,0,Beginner,0,No,Premium,4.0,UK,Mobile,0,2024-04-12 14:00:00
user_93,3.44,Evening,1,Beginner,3,No,Free,5.0,Canada,Mobile,0,2024-04-12 15:00:00
user_971,8.5,Afternoon,1,Beginner,0,Yes,Free,4.0,Australia,Tablet,0,2024-04-12 16:00:00
user_138,27.43,Afternoon,0,Beginner,1,Yes,Free,2.0,Germany,Tablet,0,2024-04-12 17:00:00
user_760,15.11,Evening,0,Beginner,1,No,Free,4.0,USA,Mobile,0,2024-04-12 18:00:00
user_612,13.54,Evening,0,Beginner,2,Yes,Free,4.0,UK,Tablet,0,2024-04-12 19:00:00
user_840,3.06,Afternoon,1,Beginner,1,Yes,Free,2.0,Brazil,Mobile,0,2024-04-12 20:00:00
user_552,1.35,Evening,1,Beginner,1,Yes,Free,4.0,Germany,Tablet,0,2024-04-12 21:00:00
user_261,3.78,Morning,1,Advanced,1,No,Free,3.0,Canada,Mobile,0,2024-04-12 22:00:00
user_214,2.92,Evening,0,Intermediate,0,No,Premium,4.0,Germany,Tablet,1,2024-04-12 23:00:00
user_57,7.46,Morning,0,Beginner,0,No,Free,5.0,India,Tablet,0,2024-04-13 00:00:00
user_65,22.09,Night,1,Beginner,1,No,Free,5.0,Brazil,Tablet,0,2024-04-13 01:00:00
user_237,0.89,Evening,1,Advanced,0,No,Free,5.0,Germany,Desktop,0,2024-04-13 02:00:00
user_29,11.82,Morning,0,Intermediate,1,No,Premium,5.0,USA,Tablet,0,2024-04-13 03:00:00
user_52,1.76,Morning,1,Intermediate,2,Yes,Premium,5.0,Brazil,Mobile,0,2024-04-13 04:00:00
user_439,9.55,Night,1,Intermediate,0,No,Free,4.0,Australia,Tablet,0,2024-04-13 05:00:00
user_558,8.21,Afternoon,1,Beginner,4,Yes,Free,5.0,Germany,Desktop,0,2024-04-13 06:00:00
user_446,6.89,Morning,0,Beginner,2,No,Free,5.0,USA,Desktop,0,2024-04-13 07:00:00
user_187,6.71,Evening,0,Beginner,1,No,Free,4.0,UK,Mobile,0,2024-04-13 08:00:00
user_552,9.89,Morning,0,Advanced,0,No,Free,5.0,India,Tablet,0,2024-04-13 09:00:00
user_390,2.29,Afternoon,1,Beginner,1,Yes,Free,5.0,India,Tablet,0,2024-04-13 10:00:00
user_136,0.17,Night,1,Beginner,1,No,Premium,5.0,Brazil,Mobile,0,2024-04-13 11:00:00
user_614,1.72,Night,1,Beginner,1,No,Free,1.0,Australia,Tablet,0,2024-04-13 12:00:00
user_387,1.52,Afternoon,0,Intermediate,0,No,Premium,3.0,USA,Tablet,1,2024-04-13 13:00:00
user_650,13.46,Morning,0,Beginner,1,Yes,Premium,3.0,Australia,Tablet,0,2024-04-13 14:00:00
user_505,14.09,Evening,0,Intermediate,0,No,Free,1.0,Australia,Desktop,0,2024-04-13 15:00:00
user_364,25.25,Afternoon,1,Advanced,1,Yes,Premium,5.0,Germany,Tablet,0,2024-04-13 16:00:00
user_222,6.13,Afternoon,0,Advanced,0,Yes,Free,4.0,Canada,Mobile,0,2024-04-13 17:00:00
user_379,27.93,Morning,0,Intermediate,1,Yes,Free,5.0,USA,Mobile,0,2024-04-13 18:00:00
user_431,0.09,Night,1,Beginner,0,Yes,Free,4.0,India,Tablet,0,2024-04-13 19:00:00
user_456,2.81,Evening,0,Beginner,2,No,Free,3.0,Canada,Desktop,0,2024-04-13 20:00:00
user_18,1.6,Night,1,Intermediate,1,No,Free,2.0,UK,Mobile,0,2024-04-13 21:00:00
user_661,0.21,Morning,1,Intermediate,1,Yes,Free,1.0,Canada,Mobile,0,2024-04-13 22:00:00
user_992,3.32,Morning,1,Intermediate,1,No,Free,4.0,India,Tablet,0,2024-04-13 23:00:00
user_240,2.52,Evening,1,Beginner,0,No,Premium,5.0,Brazil,Mobile,0,2024-04-14 00:00:00
user_106,3.35,Afternoon,0,Advanced,2,No,Free,3.0,Brazil,Desktop,0,2024-04-14 01:00:00
user_711,8.68,Evening,1,Beginner,1,No,Premium,4.0,Germany,Tablet,0,2024-04-14 02:00:00
user_456,10.44,Evening,1,Advanced,2,Yes,Free,5.0,UK,Mobile,0,2024-04-14 03:00:00
user_867,2.07,Evening,0,Intermediate,0,No,Free,3.0,Germany,Mobile,1,2024-04-14 04:00:00
user_717,12.5,Evening,1,Intermediate,0,No,Free,4.0,India,Mobile,0,2024-04-14 05:00:00
user_414,12.4,Evening,1,Advanced,0,Yes,Free,4.0,Germany,Mobile,0,2024-04-14 06:00:00
user_105,21.41,Afternoon,1,Intermediate,1,Yes,Free,4.0,India,Desktop,0,2024-04-14 07:00:00
user_764,40.69,Evening,0,Advanced,0,No,Free,5.0,Germany,Mobile,0,2024-04-14 08:00:00
user_359,6.1,Morning,0,Beginner,1,No,Free,5.0,Germany,Desktop,0,2024-04-14 09:00:00
user_775,14.3,Morning,0,Advanced,2,Yes,Free,3.0,Australia,Tablet,0,2024-04-14 10:00:00
user_933,0.11,Evening,0,Beginner,4,No,Free,4.0,India,Desktop,0,2024-04-14 11:00:00
user_358,5.65,Evening,0,Intermediate,1,No,Free,4.0,USA,Mobile,0,2024-04-14 12:00:00
user_50,17.06,Evening,1,Intermediate,2,Yes,Free,4.0,UK,Tablet,0,2024-04-14 13:00:00
user_449,2.68,Night,0,Intermediate,0,Yes,Free,5.0,Australia,Tablet,1,2024-04-14 14:00:00
user_646,6.42,Evening,0,Intermediate,0,No,Free,5.0,USA,Mobile,0,2024-04-14 15:00:00
user_852,3.97,Afternoon,0,Advanced,2,Yes,Free,1.0,Australia,Mobile,0,2024-04-14 16:00:00
user_422,23.51,Evening,1,Intermediate,2,No,Free,3.0,Germany,Desktop,0,2024-04-14 17:00:00
user_912,17.59,Night,0,Beginner,1,No,Free,5.0,USA,Mobile,0,2024-04-14 18:00:00
user_163,2.68,Evening,0,Intermediate,0,Yes,Premium,4.0,Australia,Tablet,1,2024-04-14 19:00:00
user_273,1.0,Morning,0,Intermediate,0,No,Free,5.0,India,Tablet,1,2024-04-14 20:00:00
user_312,16.96,Night,1,Beginner,1,Yes,Free,3.0,Germany,Desktop,0,2024-04-14 21:00:00
user_209,6.07,Evening,0,Beginner,1,No,Free,5.0,Brazil,Desktop,0,2024-04-14 22:00:00
user_240,5.7,Morning,0,Intermediate,2,Yes,Free,3.0,Canada,Tablet,0,2024-04-14 23:00:00
user_352,6.1,Night,0,Intermediate,2,No,Premium,3.0,UK,Mobile,0,2024-04-15 00:00:00
user_822,4.26,Night,1,Beginner,1,Yes,Free,4.0,Canada,Tablet,0,2024-04-15 01:00:00
user_185,11.23,Evening,1,Beginner,1,Yes,Premium,4.0,UK,Desktop,0,2024-04-15 02:00:00
user_503,2.19,Morning,0,Intermediate,5,No,Free,3.0,UK,Tablet,0,2024-04-15 03:00:00
user_942,0.79,Evening,1,Advanced,1,Yes,Free,3.0,Canada,Tablet,0,2024-04-15 04:00:00
user_210,2.86,Afternoon,0,Advanced,1,Yes,Free,4.0,Brazil,Desktop,0,2024-04-15 05:00:00
user_629,1.0,Afternoon,0,Intermediate,1,No,Premium,4.0,Canada,Tablet,0,2024-04-15 06:00:00
user_595,0.89,Afternoon,0,Beginner,0,Yes,Free,5.0,USA,Desktop,1,2024-04-15 07:00:00
user_696,0.28,Evening,0,Beginner,2,No,Free,4.0,Canada,Tablet,0,2024-04-15 08:00:00
user_491,5.43,Evening,0,Beginner,0,No,Premium,5.0,Australia,Tablet,0,2024-04-15 09:00:00
user_830,15.98,Night,1,Intermediate,1,No,Free,3.0,USA,Desktop,0,2024-04-15 10:00:00
user_598,21.53,Evening,1,Intermediate,0,Yes,Free,4.0,India,Desktop,0,2024-04-15 11:00:00
user_308,6.0,Afternoon,1,Beginner,3,No,Free,4.0,USA,Desktop,0,2024-04-15 12:00:00
user_416,1.08,Afternoon,0,Beginner,0,No,Premium,5.0,India,Desktop,1,2024-04-15 13:00:00
user_495,26.13,Evening,1,Beginner,0,No,Premium,4.0,Brazil,Mobile,0,2024-04-15 14:00:00
user_668,0.09,Evening,0,Beginner,2,No,Free,5.0,Brazil,Tablet,0,2024-04-15 15:00:00
user_60,3.43,Afternoon,1,Beginner,0,Yes,Free,4.0,USA,Desktop,0,2024-04-15 16:00:00
user_801,10.6,Afternoon,0,Intermediate,1,No,Free,5.0,Australia,Tablet,0,2024-04-15 17:00:00
user_896,1.63,Night,1,Intermediate,0,No,Premium,4.0,USA,Mobile,0,2024-04-15 18:00:00
user_346,4.84,Evening,0,Intermediate,0,Yes,Free,2.0,India,Desktop,1,2024-04-15 19:00:00
user_388,35.7,Evening,1,Intermediate,1,No,Free,4.0,India,Tablet,0,2024-04-15 20:00:00
user_601,8.17,Evening,0,Beginner,1,No,Free,4.0,Canada,Desktop,0,2024-04-15 21:00:00
user_597,1.58,Evening,0,Beginner,0,Yes,Free,5.0,UK,Mobile,1,2024-04-15 22:00:00
user_717,14.42,Evening,1,Beginner,1,No,Free,5.0,Germany,Tablet,0,2024-04-15 23:00:00
user_696,10.54,Morning,1,Intermediate,3,No,Premium,5.0,India,Desktop,0,2024-04-16 00:00:00
user_391,9.48,Morning,1,Intermediate,1,No,Free,5.0,Brazil,Desktop,0,2024-04-16 01:00:00
user_427,2.75,Evening,0,Beginner,1,No,Premium,3.0,USA,Desktop,0,2024-04-16 02:00:00
user_123,2.69,Evening,0,Advanced,1,Yes,Free,5.0,Brazil,Tablet,0,2024-04-16 03:00:00
user_634,5.28,Evening,1,Advanced,2,No,Premium,2.0,India,Desktop,0,2024-04-16 04:00:00
user_634,3.6,Afternoon,0,Beginner,1,Yes,Free,2.0,Canada,Mobile,0,2024-04-16 05:00:00
user_574,20.87,Night,1,Advanced,0,No,Free,4.0,Australia,Mobile,0,2024-04-16 06:00:00
user_106,3.91,Evening,0,Intermediate,0,No,Free,4.0,Canada,Tablet,1,2024-04-16 07:00:00
user_478,4.1,Evening,0,Intermediate,1,Yes,Free,4.0,Germany,Desktop,0,2024-04-16 08:00:00
user_392,3.34,Morning,0,Beginner,3,Yes,Premium,5.0,Canada,Desktop,0,2024-04-16 09:00:00
user_369,2.12,Afternoon,0,Intermediate,0,Yes,Free,3.0,India,Tablet,1,2024-04-16 10:00:00
user_798,16.46,Afternoon,1,Intermediate,3,Yes,Premium,4.0,UK,Tablet,0,2024-04-16 11:00:00
user_766,0.6,Afternoon,1,Beginner,1,Yes,Free,2.0,Australia,Mobile,0,2024-04-16 12:00:00
user_736,18.7,Evening,1,Beginner,1,Yes,Free,5.0,Australia,Desktop,0,2024-04-16 13:00:00
user_398,0.99,Afternoon,1,Beginner,3,No,Free,4.0,Brazil,Desktop,0,2024-04-16 14:00:00
user_17,15.37,Afternoon,0,Intermediate,1,Yes,Free,4.0,Canada,Desktop,0,2024-04-16 15:00:00
user_705,14.42,Evening,1,Beginner,0,Yes,Free,3.0,Canada,Tablet,0,2024-04-16 16:00:00
user_744,5.28,Morning,1,Intermediate,1,No,Premium,4.0,Germany,Mobile,0,2024-04-16 17:00:00
user_471,12.2,Evening,0,Beginner,1,Yes,Premium,5.0,Australia,Tablet,0,2024-04-16 18:00:00
user_126,2.76,Evening,1,Beginner,0,No,Free,4.0,Germany,Desktop,0,2024-04-16 19:00:00
user_900,1.31,Evening,0,Beginner,1,Yes,Free,2.0,Brazil,Tablet,0,2024-04-16 20:00:00
user_524,21.28,Morning,1,Beginner,1,Yes,Free,5.0,UK,Desktop,0,2024-04-16 21:00:00
user_635,8.99,Evening,1,Intermediate,2,Yes,Free,4.0,UK,Desktop,0,2024-04-16 22:00:00
user_919,5.31,Evening,0,Intermediate,0,Yes,Premium,4.0,Germany,Mobile,0,2024-04-16 23:00:00
user_387,0.32,Afternoon,1,Beginner,1,Yes,Premium,3.0,USA,Tablet,0,2024-04-17 00:00:00
user_829,5.04,Evening,1,Intermediate,1,Yes,Free,5.0,India,Desktop,0,2024-04-17 01:00:00
user_563,19.47,Night,0,Intermediate,2,No,Free,3.0,Canada,Desktop,0,2024-04-17 02:00:00
user_310,2.29,Morning,0,Beginner,0,No,Premium,5.0,Germany,Mobile,1,2024-04-17 03:00:00
user_183,2.91,Morning,0,Advanced,1,No,Free,5.0,USA,Desktop,0,2024-04-17 04:00:00
user_439,3.02,Afternoon,0,Advanced,2,Yes,Premium,5.0,India,Desktop,0,2024-04-17 05:00:00
user_983,15.19,Afternoon,0,Beginner,2,Yes,Free,3.0,Brazil,Desktop,0,2024-04-17 06:00:00
user_573,28.01,Afternoon,1,Intermediate,4,No,Premium,4.0,Brazil,Mobile,0,2024-04-17 07:00:00
user_410,13.5,Evening,1,Beginner,1,No,Free,5.0,Australia,Desktop,0,2024-04-17 08:00:00
user_120,5.38,Morning,0,Beginner,2,Yes,Free,5.0,Australia,Tablet,0,2024-04-17 09:00:00
user_635,1.72,Afternoon,0,Beginner,0,Yes,Free,5.0,USA,Mobile,1,2024-04-17 10:00:00
user_865,0.85,Evening,0,Advanced,0,No,Free,4.0,Canada,Tablet,1,2024-04-17 11:00:00
user_791,23.35,Afternoon,1,Beginner,0,Yes,Free,4.0,Canada,Tablet,0,2024-04-17 12:00:00
user_911,4.68,Evening,0,Beginner,1,Yes,Free,4.0,USA,Mobile,0,2024-04-17 13:00:00
user_745,2.53,Night,0,Beginner,0,Yes,Free,3.0,Brazil,Desktop,1,2024-04-17 14:00:00
user_889,6.9,Afternoon,1,Beginner,1,Yes,Premium,5.0,Australia,Tablet,0,2024-04-17 15:00:00
user_453,5.29,Evening,1,Intermediate,1,Yes,Premium,4.0,Brazil,Desktop,0,2024-04-17 16:00:00
user_935,34.32,Morning,1,Beginner,0,No,Free,1.0,UK,Tablet,0,2024-04-17 17:00:00
user_96,1.46,Evening,1,Beginner,1,No,Free,4.0,Canada,Mobile,0,2024-04-17 18:00:00
user_943,2.19,Evening,1,Intermediate,0,Yes,Premium,3.0,UK,Desktop,0,2024-04-17 19:00:00
user_265,0.75,Morning,1,Intermediate,1,Yes,Premium,4.0,UK,Desktop,0,2024-04-17 20:00:00
user_271,23.19,Evening,0,Beginner,2,Yes,Free,5.0,UK,Mobile,0,2024-04-17 21:00:00
user_784,25.34,Afternoon,1,Beginner,0,Yes,Free,4.0,India,Tablet,0,2024-04-17 22:00:00
user_220,3.87,Night,1,Beginner,1,Yes,Free,2.0,Canada,Tablet,0,2024-04-17 23:00:00
user_954,12.62,Morning,0,Beginner,3,Yes,Free,4.0,India,Desktop,0,2024-04-18 00:00:00
user_93,1.57,Evening,0,Beginner,2,Yes,Free,5.0,India,Desktop,0,2024-04-18 01:00:00
user_938,13.47,Evening,1,Advanced,1,Yes,Free,2.0,Canada,Tablet,0,2024-04-18 02:00:00
user_226,8.53,Night,1,Intermediate,0,Yes,Free,4.0,Brazil,Desktop,0,2024-04-18 03:00:00
user_990,8.66,Afternoon,0,Beginner,0,Yes,Premium,1.0,UK,Tablet,0,2024-04-18 04:00:00
user_746,0.02,Evening,1,Intermediate,0,Yes,Premium,5.0,Australia,Tablet,0,2024-04-18 05:00:00
user_45,8.37,Afternoon,0,Beginner,1,No,Free,5.0,Germany,Mobile,0,2024-04-18 06:00:00
user_980,1.68,Evening,0,Intermediate,1,No,Free,3.0,India,Mobile,0,2024-04-18 07:00:00
user_909,24.84,Night,0,Beginner,2,No,Free,5.0,India,Mobile,0,2024-04-18 08:00:00
user_146,18.16,Evening,0,Beginner,1,Yes,Free,5.0,USA,Desktop,0,2024-04-18 09:00:00
user_24,7.59,Evening,0,Beginner,2,No,Free,4.0,USA,Desktop,0,2024-04-18 10:00:00
user_440,23.99,Night,0,Intermediate,3,Yes,Free,4.0,Canada,Desktop,0,2024-04-18 11:00:00
user_221,15.64,Evening,1,Beginner,1,Yes,Premium,4.0,USA,Tablet,0,2024-04-18 12:00:00
user_868,14.21,Morning,0,Intermediate,0,Yes,Free,5.0,USA,Desktop,0,2024-04-18 13:00:00
user_582,35.37,Evening,1,Intermediate,2,Yes,Premium,3.0,UK,Mobile,0,2024-04-18 14:00:00
user_399,0.58,Night,0,Advanced,1,No,Premium,4.0,Brazil,Tablet,0,2024-04-18 15:00:00
user_290,14.74,Evening,0,Beginner,0,Yes,Free,5.0,Canada,Desktop,0,2024-04-18 16:00:00
user_475,4.78,Evening,0,Beginner,2,Yes,Premium,4.0,UK,Mobile,0,2024-04-18 17:00:00
user_292,0.83,Afternoon,1,Beginner,1,No,Free,4.0,Canada,Desktop,0,2024-04-18 18:00:00
user_180,5.81,Afternoon,1,Intermediate,3,No,Free,5.0,Germany,Desktop,0,2024-04-18 19:00:00
user_257,7.64,Evening,0,Intermediate,3,Yes,Premium,5.0,Germany,Mobile,0,2024-04-18 20:00:00
user_687,8.24,Afternoon,0,Beginner,1,Yes,Free,5.0,UK,Desktop,0,2024-04-18 21:00:00
user_224,2.74,Evening,1,Beginner,2,Yes,Free,5.0,India,Tablet,0,2024-04-18 22:00:00
user_69,5.55,Afternoon,1,Beginner,1,No,Free,4.0,USA,Tablet,0,2024-04-18 23:00:00
user_320,2.68,Night,0,Intermediate,2,No,Premium,4.0,USA,Mobile,0,2024-04-19 00:00:00
user_484,8.52,Night,1,Beginner,1,Yes,Free,4.0,Germany,Tablet,0,2024-04-19 01:00:00
user_197,10.7,Evening,0,Beginner,2,Yes,Premium,4.0,Germany,Tablet,0,2024-04-19 02:00:00
user_108,11.02,Night,0,Intermediate,0,Yes,Free,3.0,Germany,Desktop,0,2024-04-19 03:00:00
user_992,6.04,Night,1,Beginner,1,Yes,Free,3.0,USA,Desktop,0,2024-04-19 04:00:00
user_728,13.97,Afternoon,1,Beginner,3,Yes,Free,4.0,USA,Mobile,0,2024-04-19 05:00:00
user_625,0.67,Evening,1,Beginner,0,Yes,Free,5.0,Australia,Mobile,0,2024-04-19 06:00:00
user_134,3.48,Afternoon,1,Beginner,2,No,Free,1.0,UK,Mobile,0,2024-04-19 07:00:00
user_306,10.39,Evening,0,Beginner,1,Yes,Free,5.0,UK,Tablet,0,2024-04-19 08:00:00
user_635,17.41,Evening,0,Beginner,0,No,Free,3.0,Brazil,Desktop,0,2024-04-19 09:00:00
user_959,6.04,Evening,0,Beginner,1,No,Free,3.0,USA,Desktop,0,2024-04-19 10:00:00
user_547,7.82,Afternoon,0,Beginner,1,Yes,Premium,5.0,Brazil,Mobile,0,2024-04-19 11:00:00
user_909,14.26,Morning,0,Beginner,1,Yes,Free,5.0,UK,Tablet,0,2024-04-19 12:00:00
user_727,17.73,Afternoon,0,Intermediate,1,Yes,Premium,3.0,Australia,Mobile,0,2024-04-19 13:00:00
user_150,9.68,Evening,0,Beginner,0,No,Free,5.0,Canada,Desktop,0,2024-04-19 14:00:00
user_57,11.86,Night,0,Beginner,0,Yes,Premium,1.0,Canada,Tablet,0,2024-04-19 15:00:00
user_862,38.12,Night,0,Beginner,0,Yes,Free,4.0,Brazil,Mobile,0,2024-04-19 16:00:00
user_748,0.59,Evening,0,Beginner,3,No,Free,5.0,Germany,Desktop,0,2024-04-19 17:00:00
user_457,2.29,Evening,0,Advanced,0,No,Premium,3.0,Canada,Tablet,1,2024-04-19 18:00:00
user_186,36.69,Morning,0,Beginner,2,No,Premium,5.0,USA,Mobile,0,2024-04-19 19:00:00
user_532,2.54,Afternoon,0,Intermediate,0,Yes,Premium,4.0,UK,Tablet,1,2024-04-19 20:00:00
user_926,8.36,Afternoon,0,Beginner,1,Yes,Free,5.0,USA,Mobile,0,2024-04-19 21:00:00
user_780,14.23,Evening,1,Intermediate,1,Yes,Free,4.0,Brazil,Tablet,0,2024-04-19 22:00:00
user_952,2.53,Morning,0,Beginner,4,No,Free,2.0,USA,Tablet,0,2024-04-19 23:00:00
user_120,1.52,Afternoon,0,Beginner,0,Yes,Free,3.0,Australia,Mobile,1,2024-04-20 00:00:00
user_405,2.69,Afternoon,1,Advanced,1,Yes,Free,4.0,Australia,Mobile,0,2024-04-20 01:00:00
user_141,9.4,Afternoon,1,Beginner,1,Yes,Free,5.0,Brazil,Tablet,0,2024-04-20 02:00:00
user_685,2.73,Evening,1,Beginner,2,Yes,Free,3.0,Brazil,Desktop,0,2024-04-20 03:00:00
user_985,5.61,Afternoon,1,Beginner,1,Yes,Premium,5.0,Canada,Mobile,0,2024-04-20 04:00:00
user_328,3.68,Afternoon,0,Intermediate,0,No,Free,3.0,India,Tablet,1,2024-04-20 05:00:00
user_128,3.71,Afternoon,0,Intermediate,2,No,Free,4.0,UK,Desktop,0,2024-04-20 06:00:00
user_680,11.56,Evening,0,Intermediate,2,No,Premium,5.0,Brazil,Mobile,0,2024-04-20 07:00:00
user_792,14.27,Night,0,Beginner,1,Yes,Free,4.0,UK,Desktop,0,2024-04-20 08:00:00
user_661,11.56,Evening,0,Advanced,0,No,Premium,4.0,Canada,Desktop,0,2024-04-20 09:00:00
user_429,3.55,Afternoon,1,Intermediate,0,Yes,Free,4.0,Canada,Desktop,0,2024-04-20 10:00:00
user_978,67.19,Morning,1,Intermediate,1,Yes,Free,5.0,Brazil,Mobile,0,2024-04-20 11:00:00
user_52,10.33,Morning,1,Beginner,0,Yes,Free,4.0,Brazil,Desktop,0,2024-04-20 12:00:00
user_597,4.64,Evening,1,Beginner,2,No,Free,5.0,India,Tablet,0,2024-04-20 13:00:00
user_41,9.62,Evening,0,Advanced,0,No,Free,3.0,UK,Tablet,0,2024-04-20 14:00:00
user_750,9.16,Afternoon,1,Beginner,1,Yes,Free,5.0,Germany,Mobile,0,2024-04-20 15:00:00
user_511,10.7,Evening,1,Intermediate,1,Yes,Free,3.0,Germany,Mobile,0,2024-04-20 16:00:00
user_724,7.46,Evening,0,Intermediate,2,Yes,Free,3.0,Brazil,Mobile,0,2024-04-20 17:00:00
user_884,7.87,Evening,0,Intermediate,1,Yes,Premium,5.0,India,Desktop,0,2024-04-20 18:00:00
user_756,4.27,Afternoon,0,Beginner,1,Yes,Free,5.0,UK,Desktop,0,2024-04-20 19:00:00
user_55,0.4,Afternoon,0,Beginner,0,Yes,Premium,3.0,USA,Tablet,1,2024-04-20 20:00:00
user_785,4.28,Morning,0,Intermediate,2,No,Premium,5.0,Canada,Tablet,0,2024-04-20 21:00:00
user_98,6.45,Afternoon,0,Intermediate,1,No,Free,5.0,Germany,Mobile,0,2024-04-20 22:00:00
